id,yield
15477,5781.46786288889
15478,3878.671056488889
15479,7202.700213599998
15480,6038.695173244445
15481,6662.629352933335
15482,6891.998057066668
15483,7135.928192044444
15484,6730.350397688889
15485,7426.019348400001
15486,6299.486857999998
15487,7270.841039644446
15488,6528.038855733334
15489,5353.122250311109
15490,6564.628239333332
15491,7092.187557466667
15492,5014.2819799555555
15493,7578.8757241333315
15494,6421.734896222224
15495,6898.579480933332
15496,6774.188985866666
15497,4359.003182799999
15498,6668.044583955556
15499,6651.370003422223
15500,7455.641503688889
15501,5167.495052266666
15502,7424.695875466667
15503,7538.161618488891
15504,6255.093345511111
15505,6440.123097555555
15506,4692.17998631111
15507,4980.558205911112
15508,6276.989889466667
15509,4062.152489422222
15510,5047.3491912888885
15511,6217.491421955554
15512,5526.688916622224
15513,6618.802485777776
15514,7557.391162444445
15515,6709.7400115555565
15516,5148.9358692
15517,8018.4936592
15518,7163.408832088888
15519,6716.525502266668
15520,5904.601591644444
15521,6204.2782661777765
15522,6338.361236088887
15523,6692.089778933333
15524,7035.463604488886
15525,5390.782772177778
15526,5641.626902088889
15527,4562.5605827555555
15528,5115.970874755555
15529,7185.845095733333
15530,4894.511621777777
15531,6576.6874843111145
15532,7157.367486622222
15533,4504.010014266665
15534,7805.3728642666665
15535,4085.128745244445
15536,6447.7559278222225
15537,5135.02921688889
15538,6115.698154222223
15539,7322.822006044444
15540,6397.028542533333
15541,6529.712270977778
15542,7301.157462799999
15543,7102.840414222222
15544,4980.484588266665
15545,4949.874580666667
15546,7671.239677911109
15547,5472.657651733333
15548,5739.342092666667
15549,7073.090112177778
15550,6668.472304977778
15551,6681.350445155555
15552,6454.284151155554
15553,3898.105611377779
15554,6059.713891733331
15555,5790.487157155556
15556,6986.984680044444
15557,7081.146273955555
15558,3834.93806128889
15559,5599.861107466668
15560,7381.176484488891
15561,5528.240533066664
15562,7358.761198844444
15563,6834.7858344
15564,4488.674843600001
15565,6424.312074666667
15566,7435.880297822221
15567,6284.716820666667
15568,3422.543242844445
15569,3956.4954987555543
15570,4718.414446977778
15571,5159.720671822224
15572,4186.800317244444
15573,5854.71310311111
15574,5993.315025777779
15575,6473.72117342222
15576,3990.355922222223
15577,5767.463974977779
15578,6645.107607466665
15579,3068.325179422221
15580,7464.057639199999
15581,7325.348266666669
15582,7504.414847644444
15583,3255.616513511111
15584,5346.101002133335
15585,4070.8441823999997
15586,6428.180977733332
15587,7950.803597599999
15588,6610.140415022224
15589,5602.43837968889
15590,4811.574840355557
15591,5700.396494133334
15592,7768.559003022221
15593,7366.634930622219
15594,6906.548016844444
15595,4076.422513733334
15596,4481.846544133333
15597,5280.423787999998
15598,5230.967588977779
15599,5733.415169244443
15600,5849.401814977779
15601,6313.971165422222
15602,7062.259354266664
15603,5386.918401555556
15604,6493.0753148
15605,7404.6470768
15606,7158.006815422222
15607,5219.305015733334
15608,6576.9519756
15609,7572.706008666667
15610,6661.941815688888
15611,4603.229093955555
15612,4571.418321155555
15613,6502.743563288887
15614,4346.081522844444
15615,6538.051559200001
15616,6200.599907244443
15617,5140.071889600001
15618,6601.933321955556
15619,6765.2500135111095
15620,5908.812783688889
15621,4412.669955866668
15622,4588.657200400001
15623,5069.870790666666
15624,5224.516132444444
15625,4024.889428266667
15626,7343.292361422224
15627,5498.979849866666
15628,5445.357447333335
15629,5567.0051071555545
15630,5191.614858977776
15631,5927.127255022223
15632,5733.73075471111
15633,5109.212202755556
15634,7140.7514195111125
15635,5080.531566133333
15636,7163.349914177778
15637,6086.003709866668
15638,5504.150268622222
15639,4139.649579288889
15640,5302.902348088889
15641,7060.442633777777
15642,6679.07794608889
15643,4319.739007244444
15644,6398.303450400002
15645,5565.646034266666
15646,5423.255437955555
15647,7714.945540977777
15648,5776.867847288888
15649,6796.607808933335
15650,7985.083740533335
15651,5211.280471022224
15652,8245.481761866668
15653,5252.259452400001
15654,6911.730922266667
15655,4865.747985955555
15656,7314.953194488888
15657,5435.875032666667
15658,6886.828118577777
15659,7230.682907733334
15660,7729.519733955556
15661,7503.70665782222
15662,5995.155349644446
15663,7234.543860000001
15664,4725.404578355556
15665,4313.5969749333335
15666,4692.3980269777785
15667,6981.596146311109
15668,7606.817782844445
15669,5193.882359599999
15670,6350.258646444445
15671,5514.530663777778
15672,5471.305357777776
15673,7019.946600755555
15674,6596.221489688889
15675,4686.449257688889
15676,5031.643894044445
15677,5557.334632266667
15678,7318.089866488889
15679,6104.0813519111125
15680,4672.346343022222
15681,7404.338101777781
15682,6310.590582488889
15683,5666.971547777778
15684,6583.870316266667
15685,6713.553617688886
15686,8232.048003288888
15687,5969.917582133334
15688,7104.944210088889
15689,7318.045310488889
15690,6659.853698133332
15691,5399.534475822223
15692,5236.127433644443
15693,6741.0656204
15694,6381.183979199999
15695,6186.124270977777
15696,6992.620643288889
15697,5445.757029866668
15698,7214.388874977779
15699,5511.5904084
15700,7154.436419644442
15701,4096.8707332
15702,4372.476331111112
15703,3273.0060664444445
15704,4468.823653155556
15705,6217.665233422221
15706,6114.159295333332
15707,6116.220616311113
15708,6392.446671155557
15709,7223.872037733333
15710,7113.138876755554
15711,6502.057712711111
15712,7341.64304911111
15713,5574.662033955556
15714,5096.626888266667
15715,5810.123446266667
15716,6601.518736711111
15717,4945.600401422223
15718,6040.353635688891
15719,6494.818373822224
15720,6905.195931511113
15721,5649.508824311111
15722,6739.11220231111
15723,6497.694335244445
15724,5440.390593200001
15725,4308.280912177777
15726,6887.053901955556
15727,7145.386298622223
15728,5029.953932488891
15729,5494.853976933333
15730,5061.790908533335
15731,5618.639384266667
15732,7658.193958533333
15733,6532.492567022221
15734,7612.226224933331
15735,5274.607660444445
15736,6984.396952977777
15737,6619.392125288891
15738,3490.361884844445
15739,3808.368057422222
15740,7409.635565288888
15741,5026.993272000001
15742,6218.848135066666
15743,5022.788241155555
15744,6597.431002933334
15745,7797.4830830222245
15746,6358.875949155555
15747,4990.320438711113
15748,7007.337217155556
15749,5496.2396545777765
15750,6146.336926400002
15751,5647.040727955555
15752,4846.075977644443
15753,6549.475138799999
15754,6393.389410933336
15755,5689.567542755556
15756,6935.8782428444465
15757,5456.671099911112
15758,5391.483994577778
15759,5417.8864492444445
15760,5487.270265066667
15761,5288.711674266668
15762,3593.8588353777777
15763,5743.2884184
15764,7902.454158800002
15765,7199.452399155557
15766,8352.790210711113
15767,6590.5550041333345
15768,5786.8783701777775
15769,5302.169360444445
15770,4441.730694088889
15771,5532.304959688888
15772,6109.479727511111
15773,6506.2366720888895
15774,3746.872859733333
15775,6521.8952106666675
15776,5770.715678577778
15777,8007.78328568889
15778,6035.995649822222
15779,7488.948885333333
15780,6318.1692907999995
15781,5984.29091288889
15782,6985.803549955555
15783,8143.0436718222245
15784,7626.889205822223
15785,7608.573459733333
15786,6280.403477733334
15787,6822.872876933334
15788,4481.2696764444445
15789,5022.525879777778
15790,5774.052023911111
15791,5613.365929911111
15792,6761.19434871111
15793,6048.536909866667
15794,6517.875616711111
15795,5530.113781511111
15796,8029.169786355558
15797,6577.007325688889
15798,5357.176673911111
15799,7031.227747955555
15800,7014.252160355555
15801,5115.343852266667
15802,5001.789298933333
15803,5857.038202444447
15804,7137.441570177778
15805,6454.79845328889
15806,7479.480068133333
15807,4947.1907024444445
15808,5238.6901400000015
15809,7766.2589636888915
15810,5914.022956577778
15811,7791.334066133337
15812,5646.334814755556
15813,5159.323510222222
15814,6449.322652488889
15815,7081.933457599999
15816,5918.814110533333
15817,3760.875484844445
15818,7347.634887244449
15819,7332.000293555556
15820,4855.9828294222225
15821,6749.327010844445
15822,6160.8694188
15823,6287.957107599998
15824,5521.593336222222
15825,7174.84323222222
15826,6711.864835599998
15827,6077.325991911112
15828,5242.096125111111
15829,4422.919585422222
15830,5012.607644266667
15831,7358.962967866668
15832,4029.8853703555546
15833,4661.690621688889
15834,5953.690238622223
15835,7441.554585066668
15836,7033.273723644445
15837,3842.829866977778
15838,7619.693730444445
15839,5074.361416222222
15840,7875.657269866665
15841,3829.951921377777
15842,6606.906263066668
15843,5979.886267511112
15844,6205.899116311111
15845,5592.369947777779
15846,6848.762504088889
15847,7657.565764577777
15848,5597.503041555556
15849,4685.781966355556
15850,7204.460668222222
15851,7071.521344755556
15852,7826.890310444446
15853,7238.873001333332
15854,4863.576734933333
15855,3732.5302184888887
15856,4298.0967691999995
15857,5903.678561288891
15858,5587.1770372888905
15859,5150.67198408889
15860,8326.583041644448
15861,5796.743969244445
15862,6525.230437333332
15863,7611.5328208
15864,5736.926880488889
15865,7684.463025466665
15866,6338.43452871111
15867,6547.4021056444435
15868,8285.480986266663
15869,4678.943115288888
15870,7564.391627555554
15871,5711.311351688887
15872,7368.140661333335
15873,8191.46965408889
15874,8028.267775511111
15875,7371.852551288888
15876,6005.880466399999
15877,6484.149380533334
15878,8177.860952622223
15879,7579.974357599999
15880,8212.723069599999
15881,5472.850576000002
15882,7144.832877244442
15883,6330.630414577778
15884,6073.615340222222
15885,5317.395368133333
15886,4381.022584355556
15887,6789.07228057778
15888,4633.718900000001
15889,6786.991139866668
15890,6434.912762977775
15891,5969.236248888889
15892,4322.470288088889
15893,5116.871163644444
15894,5313.4315100444455
15895,5888.249170044443
15896,6521.213305022222
15897,6546.053807111111
15898,4960.390388755554
15899,7408.227493822223
15900,5383.684039155555
15901,6802.616692800002
15902,5051.108707333333
15903,6300.374059555558
15904,5741.272841688889
15905,8286.707685022224
15906,6632.451138444444
15907,7281.459271733333
15908,5261.87043057778
15909,5569.97955608889
15910,6006.391399511111
15911,6139.111546044445
15912,6570.649822222222
15913,7140.6244150666635
15914,5151.118009377776
15915,6224.127515244445
15916,5581.317361022224
15917,5412.457196266668
15918,4598.202048177777
15919,7241.364516044446
15920,5961.002036666667
15921,6098.6016796
15922,7207.92106768889
15923,4988.463290355556
15924,5306.014838044445
15925,7281.354042977775
15926,6734.677938622222
15927,3651.806871333334
15928,5335.79000768889
15929,6467.297269644443
15930,6543.392438933332
15931,6930.397959911111
15932,5131.878061155555
15933,3957.1071332888887
15934,6088.999646799998
15935,6295.881247733333
15936,4494.550601555555
15937,7147.568779244445
15938,6318.565730444443
15939,6781.443633066668
15940,4761.3683275111125
15941,6691.8119913777755
15942,7686.763564177779
15943,8026.247392222222
15944,5584.032978666668
15945,5604.057955511111
15946,6185.985476355555
15947,4607.716232133334
15948,4788.3325528000005
15949,4508.745309155554
15950,8286.824778266666
15951,5674.492759111113
15952,6239.464330933333
15953,4881.202692977778
15954,7222.860564533334
15955,6480.943371288889
15956,6236.825936622225
15957,6247.797006044444
15958,6685.303852533334
15959,6415.589315111111
15960,6700.498736622223
15961,5307.122037511112
15962,5608.247542488888
15963,7477.244547466667
15964,5755.128871822222
15965,6615.562275733333
15966,3364.7268554666666
15967,6383.533013999999
15968,5956.908559466667
15969,4431.919129955556
15970,6180.1069735555575
15971,5574.389339866666
15972,6179.5780443111125
15973,6654.562897600002
15974,6317.63895622222
15975,8314.647890044442
15976,6530.655430755556
15977,7953.359737066666
15978,7784.435097955554
15979,7263.806310666666
15980,6786.207903555557
15981,5823.621949822222
15982,6709.059579511109
15983,7176.4296318666675
15984,7162.698694266669
15985,5231.755184088889
15986,6433.758247111109
15987,4273.41784351111
15988,5689.2887640888885
15989,6780.553452977778
15990,5618.474229066668
15991,6926.607267466666
15992,3976.8085479999995
15993,5605.234266533334
15994,5446.286757422222
15995,5148.156405733333
15996,7466.457854755557
15997,5359.613641022222
15998,6723.320765111111
15999,6635.91014017778
16000,8164.708610711112
16001,6539.085838222221
16002,3559.302221644445
16003,6370.1612867111135
16004,6245.624253955554
16005,7304.737683066666
16006,7318.099169466666
16007,4145.7580459111105
16008,5310.13054351111
16009,3821.011436488888
16010,3950.080520622221
16011,6499.829614444447
16012,7163.852899066666
16013,7393.942375866666
16014,5964.566781155554
16015,6227.204256888889
16016,5249.378365866668
16017,6079.335144622223
16018,6897.193522711111
16019,7332.603271111114
16020,5917.226976888888
16021,7352.10327271111
16022,6512.3494852
16023,5511.5904084
16024,6882.014344844446
16025,5011.625050488889
16026,6265.181835777778
16027,5262.6290873333355
16028,7391.023302044445
16029,6175.395413822225
16030,3077.4296631111106
16031,5785.048823911111
16032,6408.805839733334
16033,6223.931947822222
16034,5224.760343066666
16035,7652.439336266666
16036,6417.5845042222245
16037,4398.21381768889
16038,5697.826293244446
16039,3407.1345930222224
16040,5085.101561511111
16041,6683.747747288889
16042,6635.364976222222
16043,7012.429575955556
16044,4378.845710000001
16045,4360.042770222222
16046,6306.874496400001
16047,3987.0067352888886
16048,4324.5933297777765
16049,8081.704238844445
16050,5960.665821466666
16051,7148.159745199998
16052,5261.3392892444435
16053,3846.7543154666664
16054,5378.534313022223
16055,7191.138070488887
16056,8110.836982044443
16057,3255.518527066666
16058,4316.283246577777
16059,4999.75803848889
16060,6941.135100044446
16061,3432.019602666667
16062,7169.097303155556
16063,6207.749032266667
16064,6232.06561591111
16065,6210.332788399997
16066,6912.887622444446
16067,6884.5032695111095
16068,5621.1808003999995
16069,4528.3937844444445
16070,6038.624144133333
16071,5042.99517591111
16072,6494.521133511113
16073,5418.264278533333
16074,5627.4618213333315
16075,6471.175228666665
16076,8156.375637688889
16077,7143.7400280888905
16078,6429.619862666666
16079,5936.201557155555
16080,6149.146239155557
16081,4398.327569066669
16082,6199.377536977777
16083,3333.547446844444
16084,6869.079214799999
16085,5503.32497311111
16086,7318.826778533335
16087,6493.375635333334
16088,7541.313195155554
16089,5769.091527111111
16090,7205.495095911111
16091,5331.612422755556
16092,6787.480354088891
16093,4485.871549022222
16094,6513.4997555111095
16095,4656.780809911111
16096,4033.967014222223
16097,6482.450754933332
16098,7418.855220311109
16099,6118.934176044444
16100,7103.731815022223
16101,6764.01751231111
16102,7865.398813777779
16103,8080.046690622223
16104,4763.708211688889
16105,4647.353474533332
16106,6467.427868888889
16107,4353.039696622222
16108,7207.270384311109
16109,6039.344329733334
16110,3442.855933066667
16111,3418.1133548888884
16112,4924.3213360888885
16113,6781.41454391111
16114,5755.009876577778
16115,7586.708539866667
16116,6794.308122577778
16117,6216.385440488888
16118,6229.085663688887
16119,6757.453455955555
16120,5101.0138144444445
16121,5333.874404133335
16122,5610.906360577779
16123,3969.966710488889
16124,5778.747838888887
16125,7591.901283777776
16126,6978.55998528889
16127,6894.778880711112
16128,6359.964704666666
16129,7223.009277600001
16130,7675.077149511112
16131,6549.553227999999
16132,6651.1410277777795
16133,6417.020072577776
16134,4126.9177832
16135,3954.410042800001
16136,4378.652139066666
16137,7573.626781377781
16138,4187.951646933332
16139,7231.585472533332
16140,7980.299959955556
16141,5537.089617866667
16142,4124.270054977778
16143,7149.484701022227
16144,7261.563180000001
16145,6658.332119733334
16146,3641.472006177778
16147,5740.502449377778
16148,6291.228955066667
16149,6150.624103866668
16150,4603.836433066667
16151,5766.975912977777
16152,7418.213013155552
16153,3727.7310336
16154,4605.875598311112
16155,6378.1058117333305
16156,4500.982955066666
16157,5501.341431688888
16158,5580.313170266668
16159,5255.406966933333
16160,5306.333717999999
16161,7088.711533288889
16162,7237.515959555556
16163,4464.304201333333
16164,4461.825417111112
16165,7272.181150933335
16166,7024.4708124
16167,4313.556763644443
16168,4030.8841245777776
16169,4095.2598411999984
16170,6062.5165999555575
16171,6052.431031733336
16172,8137.29261368889
16173,6541.734562355557
16174,8093.099825733335
16175,6125.561537511113
16176,6408.588687822223
16177,6870.200739911111
16178,4932.231016177777
16179,5755.361125511112
16180,6900.938514711111
16181,6223.51827213333
16182,5574.463188044445
16183,6074.582319999999
16184,5960.078988177778
16185,5586.170893644445
16186,4162.236763288888
16187,6292.336993155557
16188,6984.265361822222
16189,6317.838002044445
16190,7250.292153244446
16191,6578.867500933331
16192,5945.197619911112
16193,6356.483700577776
16194,8303.494627777776
16195,7425.781699822222
16196,7293.964194666667
16197,6930.251363200003
16198,4997.289652
16199,5486.817816222223
16200,5852.799502577779
16201,6977.3702210222245
16202,6066.4502416000005
16203,6335.949652222222
16204,4010.3780719999995
16205,5843.779798266667
16206,5164.574115644443
16207,5201.684815644446
16208,6706.575758044442
16209,7774.167364844445
16210,8030.255672355555
16211,4648.105446088889
16212,4676.221810311111
16213,5315.4569475555545
16214,4529.523063999999
16215,6234.744136622224
16216,6778.5037933333315
16217,4359.452787422221
16218,7273.471078222222
16219,4317.594903511111
16220,6471.4435305333345
16221,8412.897851555557
16222,6337.345399466667
16223,6120.658850711112
16224,5073.835105822222
16225,5421.287019155556
16226,5465.7017008444445
16227,7280.8787661333345
16228,7413.13786968889
16229,7144.685377955556
16230,7329.22793488889
16231,6096.6127563111095
16232,3354.231895111111
16233,4138.834682666667
16234,7033.782836133333
16235,6292.117048133334
16236,5608.398324533335
16237,7087.465450622221
16238,5047.458955466665
16239,5719.2748696888875
16240,5733.182408444442
16241,3834.096124133334
16242,7316.993917822221
16243,3827.9148641333322
16244,7221.926523555555
16245,7312.326008888889
16246,6179.446387777779
16247,6910.02320168889
16248,7620.591175022222
16249,7225.909569555557
16250,5990.985189599999
16251,6321.296843377779
16252,5336.602870577779
16253,7991.727426844446
16254,5532.293795822224
16255,6641.259163111114
16256,7425.224044622226
16257,7600.308214488887
16258,5466.219228577777
16259,6544.633966355556
16260,3605.871446844444
16261,3544.310292888889
16262,6859.766709955551
16263,7202.161594711111
16264,6750.688764800001
16265,8240.408103466669
16266,5880.813585511111
16267,5507.326589244444
16268,5600.540375955557
16269,6950.556927511111
16270,6210.705318044445
16271,6380.611562488889
16272,4360.936311155554
16273,5807.82034168889
16274,4555.0810123111105
16275,6469.711997599999
16276,6656.5199968
16277,7246.613189288889
16278,7442.146985066666
16279,6019.920280355556
16280,5344.1270448
16281,4532.2023741777775
16282,6578.406069688888
16283,7163.408832088888
16284,6890.4175008
16285,5871.540700888889
16286,5164.383997999999
16287,5974.068376488889
16288,4453.630074755556
16289,5633.1740768888885
16290,7361.378658222222
16291,4626.553254666665
16292,4535.5559044444435
16293,4685.199961822222
16294,7971.671606755555
16295,5817.355394399999
16296,4064.6423253333332
16297,3905.9488825333337
16298,7268.041648933333
16299,4673.032179066666
16300,6465.30291991111
16301,7582.733944399999
16302,4220.486014844445
16303,5027.499444933333
16304,4749.786153244445
16305,5354.273416088888
16306,6944.243407733332
16307,7557.391162444445
16308,5599.455820488889
16309,7508.5193605333325
16310,3408.326302044443
16311,4322.134984844443
16312,5651.316359199999
16313,6884.553398666665
16314,7519.09613328889
16315,3953.0877181777764
16316,3567.3935656888893
16317,8294.0593988
16318,5754.894922177778
16319,5916.267158488889
16320,4968.3103907111135
16321,6195.67731937778
16322,5276.411060844444
16323,6694.3379868444445
16324,7314.940464044447
16325,4235.825100222222
16326,8036.183136711114
16327,6196.451557688889
16328,6382.972593466668
16329,3832.181561511111
16330,4557.996694444445
16331,5599.129106400001
16332,7246.367225644442
16333,4989.646399733332
16334,6302.277088844447
16335,6130.864847511112
16336,6668.185411777779
16337,4047.248371644445
16338,5959.674998533333
16339,6139.653068133335
16340,5839.250218355554
16341,6191.5956232
16342,7043.455789111108
16343,5855.124769822222
16344,7853.445232488886
16345,6225.504272177775
16346,4623.5980372444465
16347,7400.71362702222
16348,5317.244901333333
16349,5975.485693600001
16350,6142.860028755556
16351,7394.5599233777775
16352,4190.7332808
16353,7152.612094933333
16354,6042.090419555558
16355,4515.6882503555535
16356,5942.712336666666
16357,5535.326960266668
16358,5122.556266222222
16359,7498.6475465777785
16360,5589.717049155556
16361,6049.752198622222
16362,6316.226392533331
16363,5402.8474292888895
16364,7548.562909111111
16365,4075.2481012888875
16366,6832.907410533333
16367,6343.400336977777
16368,4617.870084133334
16369,7553.6054156888895
16370,7218.1447110222225
16371,6263.130233066669
16372,6118.7566016
16373,7116.465154444444
16374,6711.126882755555
16375,3400.3713594666674
16376,3916.460968177778
16377,5694.0849173333345
16378,7315.3558752
16379,5509.7970405333335
16380,3819.4089921333334
16381,5534.210565377778
16382,7488.646861244444
16383,5865.627787866667
16384,4519.441051733334
16385,6704.462804755555
16386,8113.041432133333
16387,3397.063612577778
16388,6242.728838844443
16389,5090.067639466667
16390,5770.726986711112
16391,6033.3938913777765
16392,4990.017034044444
16393,7688.795813644442
16394,5752.477891777778
16395,6741.088887422224
16396,6235.822655422221
16397,5047.479912844443
16398,5104.361014311111
16399,5285.808295955554
16400,5433.831648133333
16401,7097.614504755558
16402,3912.501274533334
16403,6235.598663688888
16404,6889.990386533334
16405,5410.423157911111
16406,4997.289652
16407,5639.352903422222
16408,6272.976122444444
16409,7081.967964755555
16410,5311.690510666666
16411,6467.047049155556
16412,4678.375631466667
16413,7414.518350044444
16414,4504.946243155556
16415,5976.230706044445
16416,6199.785760088888
16417,7685.318197999999
16418,7134.865921911112
16419,3313.939147422223
16420,6056.368266266667
16421,5038.875569733335
16422,4440.910183733333
16423,7553.03836511111
16424,4144.588114755557
16425,6054.266347822221
16426,4692.144022844444
16427,7032.111631466668
16428,7439.026785333335
16429,6419.688121777776
16430,5491.409506622223
16431,6724.075258977778
16432,6922.455584977777
16433,7314.317789599998
16434,5684.553861066668
16435,7084.531820533332
16436,4425.55106471111
16437,7650.106845155554
16438,7083.44123911111
16439,5889.742682
16440,6964.468554444445
16441,3843.1873628000003
16442,4845.549850088888
16443,7525.922340444447
16444,4635.044696044444
16445,7364.206493511113
16446,6910.920465288887
16447,4578.940634
16448,6455.92952791111
16449,7358.190490488889
16450,6436.317665822223
16451,4027.9165277777765
16452,5409.165450044444
16453,5294.194627955553
16454,4031.497217466668
16455,6290.825948266665
16456,3990.189871866666
16457,7943.957177733334
16458,6253.80159368889
16459,6988.393636088889
16460,5467.728970266668
16461,3786.15247928889
16462,4267.673441777779
16463,5197.479529599999
16464,6101.982730355556
16465,7092.874234355557
16466,7472.605762533332
16467,5622.899557244445
16468,6234.384314933334
16469,3937.7176843555562
16470,4508.052337511112
16471,7335.118823288888
16472,3920.2286968000008
16473,7274.733582000001
16474,8333.612231111112
16475,7754.15464097778
16476,3710.5084689777764
16477,6477.840346977777
16478,6727.575374488888
16479,6337.290456044446
16480,3619.2668551555557
16481,3920.7785310222216
16482,6283.687429511111
16483,5339.012715244444
16484,7160.1351150222235
16485,7180.262567733333
16486,5273.772422088889
16487,3750.2198526666675
16488,7411.55606048889
16489,4280.109961866665
16490,7366.457895466669
16491,5196.478514222221
16492,6925.189679111111
16493,5603.933452177778
16494,5351.875854266667
16495,5542.6304296888875
16496,6584.937801600001
16497,6433.601127466665
16498,4763.7560049333315
16499,5713.053905111111
16500,6229.486748311112
16501,7422.449942488889
16502,6099.789214355555
16503,4142.318146888891
16504,5684.553861066668
16505,7197.664019555557
16506,7215.646637333334
16507,4574.553870266666
16508,6333.164607777779
16509,4240.363416133331
16510,4035.898717333334
16511,4215.724527199999
16512,6438.224320844446
16513,6097.238331733335
16514,6016.71250431111
16515,6108.754042622222
16516,7362.369144133335
16517,6421.98865271111
16518,6393.546526666666
16519,6384.530779955557
16520,7092.357291422224
16521,7278.951648666668
16522,5328.682548711111
16523,6318.911752666666
16524,6681.232767999999
16525,6173.144269066666
16526,6498.1475121777785
16527,4474.179260844444
16528,5417.669249466669
16529,5824.881123111111
16530,8020.728584000001
16531,7801.88684777778
16532,3585.507779466667
16533,5783.649887244445
16534,7336.938229644446
16535,5807.694912933333
16536,6506.733961955556
16537,7132.420303155558
16538,6430.74386088889
16539,4990.595071466666
16540,3087.437354311111
16541,5073.437566177778
16542,4093.0795968000007
16543,6069.400660044445
16544,5667.410536844443
16545,7457.575565111113
16546,7321.234963377778
16547,6103.259959822221
16548,5104.615668
16549,3522.5054617333335
