id,yield
15742,6000.556055510204
15743,4214.122044489795
15744,6736.416422244896
15745,7733.774789795917
15746,6395.721836938775
15747,5473.85618632653
15748,7234.244463061224
15749,5549.848669387756
15750,6199.26837387755
15751,5535.59265530612
15752,5999.765184693878
15753,6466.661707755101
15754,6239.185931632651
15755,5889.991864285716
15756,6879.402810816327
15757,5510.464648979591
15758,5518.728794081634
15759,5630.640310612246
15760,5804.1780681632645
15761,5238.358897959184
15762,3357.674839591836
15763,5745.169101224489
15764,8092.740174285715
15765,7166.820601020411
15766,8243.888997142856
15767,6039.607016938777
15768,5662.771160612247
15769,4563.6892173469405
15770,4260.194105102041
15771,5521.4139618367335
15772,5619.555897755101
15773,6580.845891224488
15774,3728.534716530612
15775,6671.280068571428
15776,5809.8427900000015
15777,7746.809785102044
15778,6128.690525306122
15779,7654.014534693876
15780,6188.3408908163265
15781,6180.828671428572
15782,6692.321324489797
15783,7986.348044081634
15784,7405.905548163267
15785,7872.412285918369
15786,6513.673184489795
15787,6726.269382448981
15788,4590.965150000001
15789,4787.967025102042
15790,5555.25003102041
15791,6659.446925510206
15792,6636.26933632653
15793,6482.41705979592
15794,6753.013944081632
15795,6215.156140612245
15796,7546.870357959186
15797,6735.945026530611
15798,4454.825672857143
15799,7122.614461428574
15800,6708.83797265306
15801,5441.075869591837
15802,4880.968429183674
15803,5894.067784081633
15804,7067.528436938778
15805,6387.101522244898
15806,7530.159596326533
15807,4965.275892040816
15808,4608.282255918369
15809,7640.3819895918405
15810,5989.980669999999
15811,7669.583517346941
15812,6020.210947346936
15813,5442.901418367347
15814,6181.705920612245
15815,7239.357490612244
15816,6488.686028979591
15817,3986.1141785714267
15818,7182.894045918368
15819,7203.100300204083
15820,4760.338569591838
15821,7060.086516938778
15822,6338.651790204081
15823,6180.555341020406
15824,6087.856435306122
15825,7214.195452653063
15826,6028.603656938774
15827,5924.730285306123
15828,4782.086331632653
15829,4326.2297442857125
15830,3763.414415714284
15831,7569.774201632655
15832,4307.349904489796
15833,4457.283468367348
15834,6250.1444514285695
15835,7359.836145102042
15836,7058.722058163265
15837,3610.4257222448978
15838,7672.278064285715
15839,4636.965932040817
15840,7924.540064285715
15841,3638.1155804081613
15842,6655.590467346937
15843,5838.000185714286
15844,6055.8687297959195
15845,5398.024616938776
15846,6909.983195510204
15847,7614.816894489797
15848,5439.353924081634
15849,5813.986153265306
15850,6984.611172244899
15851,7214.269448775513
15852,8092.24020489796
15853,7380.31066857143
15854,5358.190781836736
15855,3692.2871371428564
15856,4172.362008979593
15857,6003.880853061224
15858,5732.388249183676
15859,5055.45902877551
15860,8274.766611224488
15861,5716.562372244895
15862,6363.494737755101
15863,7513.826073673471
15864,5210.796036122449
15865,7677.062429591839
15866,6631.060228979594
15867,5974.46239244898
15868,7702.714283265305
15869,5142.252891836735
15870,7555.149773673469
15871,5653.863639999999
15872,7528.3502051020405
15873,8193.83297897959
15874,8125.321588979592
15875,7460.890205918367
15876,6422.745659387753
15877,6193.919389795917
15878,7917.2879522448975
15879,7415.8719859183675
15880,8086.938091020407
15881,4582.9510908163265
15882,7335.815353673472
15883,6517.909257959186
15884,6263.461961836736
15885,5432.342535918366
15886,4936.279991428572
15887,6833.847625306122
15888,4456.342954489797
15889,6849.806079591835
15890,6229.05910755102
15891,6329.004703469387
15892,4512.428387142859
15893,6109.290540612247
15894,5280.668794897958
15895,5727.555903877551
15896,6516.666563877551
15897,6613.506216326529
15898,5290.212593877552
15899,7254.939087755105
15900,5719.679753265307
15901,6776.304372244899
15902,5543.215430408165
15903,6210.833439387753
15904,5447.019366122449
15905,8144.448454897959
15906,6886.065656530613
15907,7166.5297418367345
15908,5514.599731632652
15909,5664.686722244899
15910,5889.710285306124
15911,6589.365219795917
15912,6926.603781836735
15913,6995.082538163268
15914,5510.071302448979
15915,6202.751155306123
15916,5036.26678122449
15917,5348.162537755102
15918,4419.736303265305
15919,7116.84365632653
15920,5710.650749591838
15921,5722.964801224492
15922,7329.779594489795
15923,4897.935140612245
15924,5247.162568163266
15925,7164.4837504081615
15926,6619.4582781632635
15927,3767.853125714284
15928,5623.543834081633
15929,6514.628245306121
15930,6980.58982489796
15931,6741.970895510206
15932,3835.7562697959183
15933,4749.673891428572
15934,6316.6170438775525
15935,6045.820898163267
15936,3738.4674199999986
15937,6715.994305714286
15938,6613.476886326528
15939,6977.003786122448
15940,5626.434232244899
15941,6201.19137877551
15942,7639.335528775509
15943,7809.525641632652
15944,4960.182248979591
15945,5515.807344897959
15946,6048.733777346936
15947,4185.632621428571
15948,4526.337455510205
15949,2922.578178367346
15950,8181.165646326531
15951,5759.458110816326
15952,6092.5053424489815
15953,5522.433040612243
15954,7076.497455918368
15955,6368.606628571429
15956,5797.025250204081
15957,6379.959607346939
15958,6791.207973469387
15959,6180.743521224493
15960,6709.706433877551
15961,5360.252293469387
15962,4969.353092857143
15963,7250.157788367344
15964,5850.502601836734
15965,6158.130935510206
15966,3316.99599387755
15967,6171.860462857142
15968,5964.739277551021
15969,4273.697122040817
15970,6558.390889795919
15971,5615.661972244898
15972,6318.368555306122
15973,6383.1651369387755
15974,6517.427996938777
15975,8170.129267142856
15976,6537.081127346937
15977,7860.3875046938765
15978,7694.976105306126
15979,7459.861046938774
15980,7035.488387346939
15981,4815.598380000001
15982,6617.041454693877
15983,7203.459203469388
15984,7065.846380000002
15985,4411.516129795918
15986,6440.319031632653
15987,3738.7122871428555
15988,5890.629391836735
15989,6735.895295918368
15990,5508.150244285714
15991,7068.254402244898
15992,4222.999712653062
15993,5018.081248163263
15994,5851.818624693877
15995,5620.957821836735
15996,7186.656337551024
15997,5314.823517755102
15998,6569.037626122449
15999,6543.986559591835
16000,8149.061023061222
16001,6708.73759122449
16002,3844.6780346938763
16003,6211.255157551021
16004,5348.711741020407
16005,7292.001713061223
16006,7285.74375367347
16007,3955.5861553061222
16008,5675.351546326531
16009,3618.3715393877537
16010,3078.100521020409
16011,6373.302213061224
16012,7081.9021506122435
16013,7559.602070408163
16014,5814.420155102041
16015,6550.492555714285
16016,5220.993781224491
16017,5946.226734489794
16018,6897.544765510203
16019,7289.91159387755
16020,5946.9172512244895
16021,7580.541066326528
16022,6344.3638887755105
16023,5308.674450000001
16024,6822.913771632651
16025,4225.063336530612
16026,6317.2094051020385
16027,5375.500252653061
16028,7281.167799591839
16029,6315.367999387752
16030,3157.1406285714293
16031,5869.899604081633
16032,6340.254402857138
16033,6463.588232448979
16034,4916.582359183674
16035,7322.873931632654
16036,6773.227986122448
16037,4323.1850720408165
16038,5593.461471428571
16039,2867.650577959182
16040,5333.966558367347
16041,6853.017206734695
16042,6538.959741836735
16043,6810.895376938775
16044,4528.463961428572
16045,4123.597209591837
16046,6354.07564897959
16047,3778.151122653061
16048,3821.3925167346933
16049,7972.2565004081625
16050,5883.704510816326
16051,7085.490706734696
16052,6173.665291632651
16053,3673.169041836734
16054,5281.98938489796
16055,7190.15333142857
16056,7820.848152244899
16057,2920.6493922448976
16058,6260.072090612243
16059,5541.850254285716
16060,6957.990869387755
16061,4244.811827755103
16062,7183.1809934693865
16063,5603.959465510205
16064,6173.346456530612
16065,6006.15042387755
16066,6648.418161224488
16067,6983.672038571428
16068,5664.666867959185
16069,4238.880513469388
16070,5806.196475918367
16071,4941.036927959184
16072,6506.911868775511
16073,5062.3020000000015
16074,5532.722475918367
16075,6903.092848775508
16076,7887.086494693875
16077,7332.9139012244905
16078,6575.812577142854
16079,6538.917678571431
16080,6563.815556326529
16081,4570.3736034693875
16082,6454.388242653063
16083,3579.1625548979578
16084,7054.816527142857
16085,5462.612683877552
16086,7092.890113469389
16087,6776.238788163265
16088,7290.808319387755
16089,6006.231881632653
16090,6954.624159387757
16091,5492.883591632653
16092,6616.348709795919
16093,4650.506185918368
16094,6399.400108367345
16095,4680.194010612246
16096,4421.120507755102
16097,6528.796852448979
16098,7320.708822040815
16099,6400.816659387755
16100,6940.071605714286
16101,6629.32615142857
16102,7522.06428367347
16103,7930.759355510206
16104,4395.71360244898
16105,4658.6608157142855
16106,6453.299856734695
16107,4102.995519387754
16108,6867.947468367346
16109,5760.054672653061
16110,3207.811310408162
16111,3673.302057346937
16112,4552.560882857144
16113,7077.717908571429
16114,5662.8005983673465
16115,7645.5894848979615
16116,6696.617322040816
16117,4876.74307755102
16118,6610.0945067346975
16119,6137.030460408164
16120,4876.113298571428
16121,5277.489224081633
16122,5429.803031632653
16123,3968.2152659183666
16124,5636.69291489796
16125,7031.166824489794
16126,6835.248074489794
16127,7033.143671428571
16128,6531.639473469386
16129,7241.132500000001
16130,7675.100626734694
16131,6690.773678775509
16132,6935.474704081634
16133,6371.220512653061
16134,4017.7258948979593
16135,3766.058498979592
16136,4391.930415918366
16137,7648.664863265307
16138,2728.6800910204083
16139,7336.829737551022
16140,8076.614202857145
16141,5126.034885510204
16142,4294.853956122448
16143,7032.608891836735
16144,7040.700011020407
16145,6541.880329591839
16146,3404.6165716326523
16147,6413.122304285713
16148,6524.91468163265
16149,6255.074109387755
16150,5206.1005020408165
16151,5638.401021632653
16152,7419.320994489796
16153,3713.7782765306124
16154,4070.952358367345
16155,6245.2203622449
16156,4668.763331224491
16157,5841.992110612245
16158,6440.99474020408
16159,5358.174046938776
16160,5253.7044193877555
16161,7118.149424081634
16162,7519.055838775511
16163,3637.4596026530585
16164,4594.6121191836755
16165,7146.458504489798
16166,7106.739954897962
16167,4609.362561428571
16168,3800.8538008163273
16169,4073.0050836734704
16170,6199.123239591838
16171,5880.049966326531
16172,8159.005144285714
16173,6543.750336938775
16174,8232.541523877548
16175,6061.971062857142
16176,6310.987356122448
16177,6750.643444897959
16178,4662.132201632655
16179,5679.978534693877
16180,6855.530932653062
16181,6429.685617346937
16182,5340.896714081633
16183,6162.978332448979
16184,5944.131319591837
16185,5722.4184453061225
16186,4082.7312695918354
16187,5630.12056653061
16188,6929.1688191836765
16189,6263.632867142856
16190,7227.96224142857
16191,6555.522580000002
16192,5792.533932244899
16193,6205.7146263265295
16194,8222.095832857143
16195,7425.654453061226
16196,7201.307329591837
16197,6820.726194285713
16198,5303.164967959184
16199,5423.84213632653
16200,5599.236760204083
16201,6918.194407551017
16202,6143.969665510204
16203,5675.818750612248
16204,4042.753848571429
16205,5725.580499387754
16206,5661.6902216326525
16207,5189.80765632653
16208,6069.710822244898
16209,7695.625883469389
16210,7421.614133877549
16211,4730.736938367347
16212,4646.935705510204
16213,5140.370985918367
16214,3372.981042040816
16215,6378.959700408163
16216,6896.523557142857
16217,3999.509631020407
16218,7463.461858571427
16219,3600.540930204081
16220,6514.834698571427
16221,8315.74248265306
16222,6201.409835510203
16223,6366.83039244898
16224,5306.5041846938775
16225,5582.582564285715
16226,5809.7170828571425
16227,7693.345072653062
16228,7430.611436122451
16229,7038.457537959187
16230,7231.220046734693
16231,5757.672603265308
16232,3206.80086510204
16233,4174.515594081631
16234,6510.693216938775
16235,6348.0253481632635
16236,5882.020463469386
16237,7175.821464081636
16238,5811.993350612247
16239,5987.171414693876
16240,5549.250091224489
16241,3631.2792471428556
16242,7349.870256938775
16243,3571.4812314285696
16244,7099.165842448985
16245,7244.924804897959
16246,5483.270291020406
16247,7600.900339387758
16248,7397.051466938776
16249,7575.080963265306
16250,5787.66889367347
16251,5931.718526734692
16252,3938.478665918368
16253,8227.563484897959
16254,5470.209699795919
16255,6501.048018367344
16256,7586.858898571429
16257,7614.050989999998
16258,4757.2735304081625
16259,6568.373465714286
16260,3853.9961473469375
16261,3331.4768722448966
16262,6863.804655918368
16263,6939.380684489795
16264,5911.997407959184
16265,8225.674851836737
16266,5792.993279795918
16267,5546.008478163265
16268,5523.003637959185
16269,6662.2410471428575
16270,6421.479525714285
16271,6322.720719795918
16272,5632.75027755102
16273,5845.292415918366
16274,4565.666140612243
16275,6513.978676734693
16276,6764.16719122449
16277,7134.301047959187
16278,7441.893740816329
16279,6230.079906938776
16280,5653.189985714287
16281,4359.711761428572
16282,6590.019826734693
16283,7047.885507959181
16284,6880.901867959182
16285,5698.732676734694
16286,5107.145438775508
16287,5633.029857551019
16288,5621.376382244897
16289,6358.394556326531
16290,7044.592512244898
16291,3851.853352448979
16292,4438.23169612245
16293,4475.225763265306
16294,8094.486835306122
16295,5718.73274755102
16296,3826.8709765306107
16297,3781.618689387754
16298,7414.906633673471
16299,4542.757442244898
16300,6578.896261020407
16301,7271.350665918369
16302,3918.2370912244887
16303,5307.143439387754
16304,4604.421491428571
16305,5637.842680000001
16306,6670.764196530612
16307,7984.551091632654
16308,4914.2778059183665
16309,7585.559626734698
16310,3614.781499591836
16311,4095.046334897961
16312,6350.8813100000025
16313,6987.406910612244
16314,7328.28364102041
16315,4286.430160408164
16316,4178.144392244897
16317,8295.358323265304
16318,5686.443413673469
16319,5884.335559183674
16320,4731.796720204082
16321,5317.754216938777
16322,5119.022348163265
16323,6663.0679422448975
16324,7643.848143265307
16325,4170.1540691836735
16326,8155.837859183674
16327,5955.871764489796
16328,6287.4187785714275
16329,4168.572554897959
16330,4287.442533673469
16331,5826.717121224489
16332,7160.352009183676
16333,4649.615211428572
16334,6294.193378367344
16335,6186.873922653059
16336,7064.634647959181
16337,3848.4401093877555
16338,6130.523994693878
16339,6420.853312857142
16340,5644.56053979592
16341,6647.550755714286
16342,7563.929151428572
16343,5562.6068081632675
16344,7751.782324489797
16345,6371.015855918367
16346,4353.587791836736
16347,7216.489194285714
16348,5331.003103877552
16349,6329.385450408162
16350,6347.57405346939
16351,7255.179906938776
16352,4037.4201457142863
16353,7234.308763673471
16354,5811.1091148979585
16355,4608.247340612246
16356,6191.339752448979
16357,5520.852398571427
16358,5153.733158367346
16359,7325.549871020407
16360,6205.264029183677
16361,5923.698678979593
16362,6430.073184489796
16363,5389.913574693877
16364,7520.724351632651
16365,4507.359025918367
16366,6653.688988367345
16367,6393.214705102041
16368,5481.6809814285725
16369,7619.596113265305
16370,7467.247237755101
16371,6472.123246938775
16372,5843.869687755102
16373,6917.791827551022
16374,5949.797745714287
16375,3373.7554387755104
16376,3874.7038636734683
16377,5679.175534693877
16378,7303.4212108163265
16379,4656.517345102041
16380,3843.464411428571
16381,5533.64979142857
16382,7415.587038163264
16383,5282.906873061225
16384,4947.429664897962
16385,6668.2033967346915
16386,8252.62104142857
16387,3430.2021318367338
16388,6343.625530204083
16389,4955.710827959184
16390,5414.147060204084
16391,6430.910448775508
16392,5175.74755122449
16393,7758.522405714285
16394,5561.117140204083
16395,6719.356743877551
16396,6304.234545918364
16397,5349.391524081632
16398,4906.396975102041
16399,5454.639901020409
16400,5794.4772271428565
16401,7270.817059183672
16402,3550.860222448979
16403,6303.721119387755
16404,6914.56654530612
16405,5320.6888504081635
16406,5321.154061224491
16407,5835.289797551019
16408,6427.347877755102
16409,7176.368434693877
16410,5003.36032489796
16411,6504.729853265306
16412,3823.6032781632634
16413,7552.8359083673495
16414,4422.861170816325
16415,5956.506531836734
16416,6188.333645510204
16417,7472.003243469386
16418,6886.883720000002
16419,2702.007848367347
16420,6152.0120157142865
16421,4709.493751020408
16422,4861.2764210204095
16423,7358.3057714285715
16424,4133.009857346937
16425,5797.266731836737
16426,4130.331660408161
16427,6975.899275714284
16428,7346.083945102042
16429,5766.100886938775
16430,5377.968811428571
16431,6740.127812244898
16432,6813.748173265306
16433,7135.872761428569
16434,5471.7298904081645
16435,7020.503158979595
16436,4672.9607020408175
16437,8236.482380408164
16438,7250.27094612245
16439,5602.38442387755
16440,7023.2752479591845
16441,3822.7174932653047
16442,3443.506775306122
16443,7727.902911224489
16444,3616.2581814285695
16445,7454.099770612246
16446,6926.4351779591825
16447,4671.836590408164
16448,6552.384790816325
16449,7369.47435244898
16450,6382.810517755103
16451,3639.0562426530605
16452,5234.558434693879
16453,6263.656114285715
16454,4395.308548979594
16455,6001.793692244899
16456,3640.900172857142
16457,8223.641919387757
16458,6834.393846530612
16459,6847.624593061224
16460,4571.844359387756
16461,3971.350568979591
16462,4220.901117755103
16463,5305.142740204082
16464,6117.703641224487
16465,6875.75143489796
16466,7538.577759591836
16467,5687.030348367346
16468,6380.635155714285
16469,4261.689245714287
16470,5065.065076326531
16471,6421.044847142858
16472,3626.148912653059
16473,7434.236579795918
16474,7871.482267551019
16475,7510.087372448981
16476,4044.728248367346
16477,6718.5002595918395
16478,6525.415560204083
16479,6350.072641020409
16480,3719.4328442857136
16481,4050.927628367346
16482,6593.744221632652
16483,5571.451871224488
16484,7193.465229999999
16485,7376.894662040818
16486,5419.419928163266
16487,3804.9451518367337
16488,7286.603248571429
16489,4355.964989387753
16490,7179.61045122449
16491,4575.996258571429
16492,6854.473489387753
16493,5909.25775244898
16494,5292.050254489796
16495,5442.105668367348
16496,6735.811828571427
16497,6271.208360816326
16498,5056.3806416326515
16499,6115.807987346939
16500,6408.602628979592
16501,7473.2737497959215
16502,5850.356876938776
16503,4059.506261836735
16504,5630.938899387756
16505,7059.192823265308
16506,7263.068592040818
16507,4579.777254693877
16508,6444.19955755102
16509,3667.012413673468
16510,3846.2850183673454
16511,4718.883719795918
16512,6950.88461102041
16513,6194.92052244898
16514,5881.569983469388
16515,6178.959946734692
16516,7329.919573877551
16517,6423.57128142857
16518,7036.912241632652
16519,6456.149632653059
16520,7040.644132857145
16521,7205.386700816328
16522,5547.595565510204
16523,6589.14657632653
16524,6616.448197551018
16525,6225.905080612245
16526,6059.384892244897
16527,4303.843914285714
16528,5553.07137755102
16529,5599.909074897959
16530,8135.60421755102
16531,7559.608449795917
16532,2684.340503673469
16533,5674.447627346938
16534,7445.284410612244
16535,5936.914990612247
16536,5948.937172653062
16537,7326.990174489794
16538,6335.977291224488
16539,5070.8372253061225
16540,2969.219971224489
16541,5287.950749591838
16542,3713.4986781632647
16543,5849.485076530612
16544,5563.101562040816
