id,Hardness
10657,4.54947916666666
10658,5.680162469536877
10659,5.680162469536877
10660,3.3391203703703582
10661,4.510666666666668
10662,2.6366666666666663
10663,5.680162469536877
10664,3.3829268292682926
10665,5.680162469536877
10666,5.53178294573643
10667,5.680162469536877
10668,5.680162469536877
10669,4.167777777777778
10670,3.6319999999999997
10671,3.804615384615386
10672,2.7861111111111114
10673,3.3829268292682926
10674,2.7268965517241406
10675,4.550000000000003
10676,2.3699999999999997
10677,2.7861111111111114
10678,3.3391203703703582
10679,3.073469387755102
10680,5.680162469536877
10681,3.880608365019004
10682,4.648
10683,4.822348484848484
10684,2.5491408934707867
10685,5.32839195979899
10686,3.744444444444444
10687,5.0742331288343525
10688,5.680162469536877
10689,4.103301886792445
10690,3.8566666666666665
10691,5.680162469536877
10692,4.103301886792445
10693,5.32839195979899
10694,5.680162469536877
10695,4.822348484848484
10696,5.680162469536877
10697,5.680162469536877
10698,2.5978260869565206
10699,2.186538461538461
10700,3.717647058823529
10701,5.32839195979899
10702,5.680162469536877
10703,5.680162469536877
10704,3.543749999999999
10705,5.167602591792655
10706,5.680162469536877
10707,5.680162469536877
10708,3.3391203703703582
10709,3.9413333333333207
10710,4.761623616236156
10711,4.103301886792445
10712,5.680162469536877
10713,2.9958333333333322
10714,3.8202247191011254
10715,5.680162469536877
10716,4.825683060109287
10717,5.680162469536877
10718,5.680162469536877
10719,5.680162469536877
10720,5.680162469536877
10721,5.061818181818183
10722,2.5491408934707867
10723,3.3391203703703582
10724,5.680162469536877
10725,1.845945945945946
10726,3.312
10727,2.722857142857143
10728,3.073469387755102
10729,5.680162469536877
10730,5.680162469536877
10731,5.547530864197527
10732,3.621621621621621
10733,2.3699999999999997
10734,5.680162469536877
10735,5.680162469536877
10736,5.680162469536877
10737,4.822348484848484
10738,5.680162469536877
10739,3.9413333333333207
10740,3.073469387755102
10741,5.547530864197527
10742,3.9413333333333207
10743,4.761623616236156
10744,3.1159999999999997
10745,5.680162469536877
10746,3.1159999999999997
10747,2.717857142857144
10748,5.680162469536877
10749,5.167602591792655
10750,5.167602591792655
10751,5.167602591792655
10752,3.880608365019004
10753,5.080172413793091
10754,5.680162469536877
10755,5.680162469536877
10756,3.880608365019004
10757,3.4303030303030297
10758,3.2553191489361697
10759,2.7268965517241406
10760,5.680162469536877
10761,5.680162469536877
10762,5.680162469536877
10763,5.32839195979899
10764,5.080172413793091
10765,3.9413333333333207
10766,5.680162469536877
10767,4.761623616236156
10768,5.680162469536877
10769,5.680162469536877
10770,5.680162469536877
10771,2.5491408934707867
10772,5.680162469536877
10773,3.073469387755102
10774,4.822348484848484
10775,5.680162469536877
10776,5.080172413793091
10777,1.845945945945946
10778,5.680162469536877
10779,5.680162469536877
10780,4.326470588235293
10781,4.54947916666666
10782,5.680162469536877
10783,3.3391203703703582
10784,5.680162469536877
10785,5.680162469536877
10786,4.825683060109287
10787,5.680162469536877
10788,5.680162469536877
10789,5.680162469536877
10790,4.822348484848484
10791,3.834285714285714
10792,5.680162469536877
10793,5.080172413793091
10794,5.167602591792655
10795,5.680162469536877
10796,3.744444444444444
10797,5.680162469536877
10798,5.680162469536877
10799,5.167602591792655
10800,3.1746031746031753
10801,5.680162469536877
10802,5.680162469536877
10803,4.510666666666668
10804,5.680162469536877
10805,5.680162469536877
10806,5.680162469536877
10807,5.680162469536877
10808,5.080172413793091
10809,2.9958333333333322
10810,3.880608365019004
10811,4.54947916666666
10812,3.3829268292682926
10813,3.834285714285714
10814,5.680162469536877
10815,2.5491408934707867
10816,4.550000000000003
10817,5.547530864197527
10818,4.822348484848484
10819,5.680162469536877
10820,5.680162469536877
10821,2.186538461538461
10822,2.839285714285714
10823,5.680162469536877
10824,5.32839195979899
10825,5.680162469536877
10826,3.880608365019004
10827,5.680162469536877
10828,2.9765625000000004
10829,5.680162469536877
10830,5.680162469536877
10831,5.680162469536877
10832,5.680162469536877
10833,5.680162469536877
10834,5.32839195979899
10835,4.761623616236156
10836,3.834285714285714
10837,3.3391203703703582
10838,4.103301886792445
10839,2.7268965517241406
10840,5.680162469536877
10841,5.680162469536877
10842,5.680162469536877
10843,5.53178294573643
10844,3.3391203703703582
10845,4.648
10846,5.680162469536877
10847,5.680162469536877
10848,3.2537313432835853
10849,5.680162469536877
10850,5.680162469536877
10851,2.186538461538461
10852,5.167602591792655
10853,5.0742331288343525
10854,5.0742331288343525
10855,4.550000000000003
10856,4.825683060109287
10857,5.680162469536877
10858,5.680162469536877
10859,5.32839195979899
10860,5.680162469536877
10861,5.680162469536877
10862,5.680162469536877
10863,3.9413333333333207
10864,5.680162469536877
10865,5.680162469536877
10866,4.510666666666668
10867,1.845945945945946
10868,4.54947916666666
10869,3.880608365019004
10870,5.680162469536877
10871,5.680162469536877
10872,4.103301886792445
10873,3.880608365019004
10874,5.680162469536877
10875,5.680162469536877
10876,5.680162469536877
10877,5.547530864197527
10878,5.680162469536877
10879,5.680162469536877
10880,3.880608365019004
10881,7.209876543209878
10882,3.9413333333333207
10883,3.834285714285714
10884,3.9413333333333207
10885,5.680162469536877
10886,2.9765625000000004
10887,3.3391203703703582
10888,5.199999999999999
10889,5.680162469536877
10890,5.167602591792655
10891,3.880608365019004
10892,5.32839195979899
10893,2.9958333333333322
10894,5.32839195979899
10895,5.680162469536877
10896,2.5491408934707867
10897,5.680162469536877
10898,5.680162469536877
10899,3.3391203703703582
10900,4.54947916666666
10901,5.680162469536877
10902,3.880608365019004
10903,3.621621621621621
10904,5.680162469536877
10905,5.680162469536877
10906,3.3391203703703582
10907,4.648
10908,5.680162469536877
10909,2.9965517241379307
10910,5.680162469536877
10911,5.0742331288343525
10912,5.680162469536877
10913,4.761623616236156
10914,4.54947916666666
10915,3.744444444444444
10916,5.0742331288343525
10917,5.680162469536877
10918,5.680162469536877
10919,5.0742331288343525
10920,5.680162469536877
10921,5.547530864197527
10922,2.7268965517241406
10923,2.722857142857143
10924,4.510666666666668
10925,5.680162469536877
10926,5.680162469536877
10927,3.880608365019004
10928,2.5491408934707867
10929,3.9413333333333207
10930,5.080172413793091
10931,2.4862068965517254
10932,5.167602591792655
10933,5.680162469536877
10934,5.32839195979899
10935,5.680162469536877
10936,3.3391203703703582
10937,5.680162469536877
10938,3.880608365019004
10939,5.680162469536877
10940,5.680162469536877
10941,2.717857142857144
10942,5.32839195979899
10943,5.680162469536877
10944,3.2537313432835853
10945,5.680162469536877
10946,5.680162469536877
10947,4.54947916666666
10948,4.550000000000003
10949,2.5491408934707867
10950,3.3391203703703582
10951,5.0742331288343525
10952,5.680162469536877
10953,3.3391203703703582
10954,5.061818181818183
10955,4.54947916666666
10956,5.680162469536877
10957,5.680162469536877
10958,5.680162469536877
10959,5.680162469536877
10960,3.3391203703703582
10961,5.680162469536877
10962,3.3391203703703582
10963,3.3391203703703582
10964,5.680162469536877
10965,4.825683060109287
10966,2.6366666666666663
10967,5.167602591792655
10968,5.53178294573643
10969,3.9413333333333207
10970,4.275862068965517
10971,5.680162469536877
10972,2.503125
10973,4.510666666666668
10974,5.680162469536877
10975,2.839285714285714
10976,3.557142857142857
10977,5.680162469536877
10978,5.680162469536877
10979,3.576
10980,5.680162469536877
10981,5.680162469536877
10982,5.680162469536877
10983,3.3391203703703582
10984,5.680162469536877
10985,3.9413333333333207
10986,5.680162469536877
10987,5.32839195979899
10988,5.167602591792655
10989,3.880608365019004
10990,2.1399999999999992
10991,3.3391203703703582
10992,4.761623616236156
10993,3.3391203703703582
10994,3.717647058823529
10995,2.7268965517241406
10996,5.680162469536877
10997,3.557142857142857
10998,5.0742331288343525
10999,2.7268965517241406
11000,5.680162469536877
11001,5.680162469536877
11002,2.839285714285714
11003,5.680162469536877
11004,5.167602591792655
11005,4.103301886792445
11006,5.167602591792655
11007,5.680162469536877
11008,5.167602591792655
11009,4.54947916666666
11010,5.680162469536877
11011,5.680162469536877
11012,5.680162469536877
11013,5.680162469536877
11014,5.680162469536877
11015,5.680162469536877
11016,5.680162469536877
11017,3.744444444444444
11018,4.648
11019,3.3391203703703582
11020,5.680162469536877
11021,4.54947916666666
11022,7.209876543209878
11023,5.0742331288343525
11024,5.32839195979899
11025,3.8202247191011254
11026,1.845945945945946
11027,3.880608365019004
11028,5.32839195979899
11029,2.186538461538461
11030,2.7268965517241406
11031,5.680162469536877
11032,3.9413333333333207
11033,5.167602591792655
11034,2.9765625000000004
11035,5.680162469536877
11036,5.680162469536877
11037,5.680162469536877
11038,5.32839195979899
11039,5.680162469536877
11040,7.209876543209878
11041,5.32839195979899
11042,2.7861111111111114
11043,3.073469387755102
11044,3.3391203703703582
11045,5.680162469536877
11046,2.4862068965517254
11047,2.503125
11048,5.32839195979899
11049,5.680162469536877
11050,4.761623616236156
11051,5.680162469536877
11052,2.9958333333333322
11053,5.680162469536877
11054,5.547530864197527
11055,5.32839195979899
11056,5.680162469536877
11057,5.167602591792655
11058,5.680162469536877
11059,5.680162469536877
11060,3.3829268292682926
11061,5.680162469536877
11062,4.825683060109287
11063,5.680162469536877
11064,4.167777777777778
11065,5.680162469536877
11066,4.196296296296295
11067,3.2537313432835853
11068,5.167602591792655
11069,5.32839195979899
11070,5.680162469536877
11071,5.680162469536877
11072,3.9413333333333207
11073,4.825683060109287
11074,5.680162469536877
11075,3.576
11076,3.8202247191011254
11077,4.4206896551724135
11078,3.8202247191011254
11079,5.680162469536877
11080,3.9413333333333207
11081,5.167602591792655
11082,4.825683060109287
11083,5.080172413793091
11084,5.680162469536877
11085,5.680162469536877
11086,2.722857142857143
11087,5.680162469536877
11088,2.5491408934707867
11089,5.167602591792655
11090,5.680162469536877
11091,3.621621621621621
11092,3.3391203703703582
11093,5.680162469536877
11094,4.103301886792445
11095,3.2537313432835853
11096,5.680162469536877
11097,2.7268965517241406
11098,5.32839195979899
11099,5.680162469536877
11100,5.680162469536877
11101,5.680162469536877
11102,5.680162469536877
11103,3.8202247191011254
11104,5.680162469536877
11105,5.680162469536877
11106,5.32839195979899
11107,4.196296296296295
11108,5.680162469536877
11109,5.680162469536877
11110,5.680162469536877
11111,4.103301886792445
11112,5.0742331288343525
11113,5.32839195979899
11114,3.8566666666666665
11115,5.680162469536877
11116,4.550000000000003
11117,5.680162469536877
11118,5.680162469536877
11119,5.680162469536877
11120,2.722857142857143
11121,5.680162469536877
11122,5.680162469536877
11123,3.880608365019004
11124,5.680162469536877
11125,5.167602591792655
11126,3.3391203703703582
11127,5.680162469536877
11128,5.680162469536877
11129,5.680162469536877
11130,3.2537313432835853
11131,4.761623616236156
11132,3.1746031746031753
11133,4.54947916666666
11134,5.680162469536877
11135,5.680162469536877
11136,4.825683060109287
11137,5.680162469536877
11138,5.680162469536877
11139,5.680162469536877
11140,5.0742331288343525
11141,5.680162469536877
11142,5.680162469536877
11143,5.53178294573643
11144,2.032
11145,4.761623616236156
11146,5.53178294573643
11147,5.680162469536877
11148,3.1746031746031753
11149,5.680162469536877
11150,5.680162469536877
11151,5.680162469536877
11152,4.275862068965517
11153,3.2553191489361697
11154,3.9413333333333207
11155,5.680162469536877
11156,4.103301886792445
11157,3.4303030303030297
11158,4.326470588235293
11159,5.547530864197527
11160,3.3391203703703582
11161,5.547530864197527
11162,5.680162469536877
11163,5.680162469536877
11164,5.680162469536877
11165,3.3391203703703582
11166,3.1746031746031753
11167,5.32839195979899
11168,5.080172413793091
11169,3.804615384615386
11170,3.4224489795918376
11171,5.167602591792655
11172,4.825683060109287
11173,4.761623616236156
11174,5.680162469536877
11175,3.804615384615386
11176,5.680162469536877
11177,5.680162469536877
11178,1.845945945945946
11179,3.880608365019004
11180,5.680162469536877
11181,5.680162469536877
11182,5.53178294573643
11183,5.32839195979899
11184,5.680162469536877
11185,5.680162469536877
11186,5.680162469536877
11187,4.825683060109287
11188,5.680162469536877
11189,3.880608365019004
11190,4.761623616236156
11191,5.167602591792655
11192,3.880608365019004
11193,5.680162469536877
11194,3.3391203703703582
11195,4.167777777777778
11196,5.680162469536877
11197,5.080172413793091
11198,3.880608365019004
11199,3.4224489795918376
11200,5.167602591792655
11201,4.4206896551724135
11202,5.0742331288343525
11203,2.7861111111111114
11204,4.550000000000003
11205,5.680162469536877
11206,3.2553191489361697
11207,5.32839195979899
11208,5.167602591792655
11209,5.680162469536877
11210,5.680162469536877
11211,5.53178294573643
11212,1.845945945945946
11213,2.5491408934707867
11214,4.103301886792445
11215,5.680162469536877
11216,5.547530864197527
11217,5.680162469536877
11218,5.680162469536877
11219,3.073469387755102
11220,2.9958333333333322
11221,3.3391203703703582
11222,5.680162469536877
11223,3.156249999999999
11224,3.156249999999999
11225,5.680162469536877
11226,5.680162469536877
11227,5.167602591792655
11228,5.680162469536877
11229,3.8202247191011254
11230,5.680162469536877
11231,5.680162469536877
11232,3.0759999999999996
11233,2.722857142857143
11234,3.156249999999999
11235,2.7268965517241406
11236,5.680162469536877
11237,5.167602591792655
11238,2.5491408934707867
11239,5.680162469536877
11240,5.680162469536877
11241,4.761623616236156
11242,4.761623616236156
11243,5.680162469536877
11244,5.680162469536877
11245,2.722857142857143
11246,3.9864864864864864
11247,2.7861111111111114
11248,5.680162469536877
11249,2.3699999999999997
11250,3.1159999999999997
11251,5.32839195979899
11252,5.680162469536877
11253,5.680162469536877
11254,5.680162469536877
11255,5.680162469536877
11256,5.680162469536877
11257,5.680162469536877
11258,2.5491408934707867
11259,5.680162469536877
11260,3.3391203703703582
11261,5.680162469536877
11262,4.103301886792445
11263,3.880608365019004
11264,4.167777777777778
11265,5.680162469536877
11266,5.680162469536877
11267,3.9593749999999996
11268,1.845945945945946
11269,2.722857142857143
11270,4.54947916666666
11271,5.32839195979899
11272,4.761623616236156
11273,4.761623616236156
11274,3.2537313432835853
11275,5.680162469536877
11276,2.722857142857143
11277,3.3829268292682926
11278,2.7268965517241406
11279,5.680162469536877
11280,4.103301886792445
11281,5.680162469536877
11282,5.680162469536877
11283,3.8566666666666665
11284,5.199999999999999
11285,4.103301886792445
11286,5.32839195979899
11287,5.680162469536877
11288,5.680162469536877
11289,3.576
11290,5.680162469536877
11291,3.3391203703703582
11292,3.880608365019004
11293,5.32839195979899
11294,5.680162469536877
11295,5.680162469536877
11296,5.680162469536877
11297,4.825683060109287
11298,5.680162469536877
11299,3.2537313432835853
11300,2.186538461538461
11301,3.9413333333333207
11302,5.680162469536877
11303,5.547530864197527
11304,5.680162469536877
11305,4.761623616236156
11306,5.680162469536877
11307,5.680162469536877
11308,5.680162469536877
11309,3.073469387755102
11310,5.680162469536877
11311,4.761623616236156
11312,2.9958333333333322
11313,5.167602591792655
11314,5.680162469536877
11315,5.680162469536877
11316,3.073469387755102
11317,5.680162469536877
11318,4.648
11319,2.4862068965517254
11320,5.680162469536877
11321,5.680162469536877
11322,5.680162469536877
11323,3.880608365019004
11324,2.5491408934707867
11325,5.167602591792655
11326,5.680162469536877
11327,3.9413333333333207
11328,5.680162469536877
11329,2.5491408934707867
11330,5.680162469536877
11331,5.680162469536877
11332,5.680162469536877
11333,5.680162469536877
11334,5.32839195979899
11335,3.717647058823529
11336,3.9413333333333207
11337,4.733962264150945
11338,3.880608365019004
11339,5.680162469536877
11340,5.32839195979899
11341,5.680162469536877
11342,5.680162469536877
11343,3.9413333333333207
11344,5.680162469536877
11345,5.680162469536877
11346,5.680162469536877
11347,5.680162469536877
11348,4.103301886792445
11349,4.761623616236156
11350,5.680162469536877
11351,4.761623616236156
11352,3.9413333333333207
11353,2.4862068965517254
11354,2.4862068965517254
11355,2.717857142857144
11356,3.8566666666666665
11357,4.825683060109287
11358,5.680162469536877
11359,5.167602591792655
11360,2.366666666666666
11361,5.680162469536877
11362,4.54947916666666
11363,5.680162469536877
11364,2.7268965517241406
11365,2.1399999999999992
11366,5.680162469536877
11367,2.503125
11368,2.5978260869565206
11369,5.167602591792655
11370,2.1399999999999992
11371,2.032
11372,5.680162469536877
11373,4.54947916666666
11374,5.680162469536877
11375,2.6749999999999994
11376,5.680162469536877
11377,5.680162469536877
11378,4.761623616236156
11379,4.54947916666666
11380,4.54947916666666
11381,3.3391203703703582
11382,3.156249999999999
11383,2.7268965517241406
11384,3.1746031746031753
11385,4.526923076923077
11386,5.167602591792655
11387,3.6319999999999997
11388,5.680162469536877
11389,5.680162469536877
11390,2.717857142857144
11391,3.880608365019004
11392,4.4206896551724135
11393,5.680162469536877
11394,5.32839195979899
11395,5.547530864197527
11396,3.543749999999999
11397,5.680162469536877
11398,5.680162469536877
11399,5.680162469536877
11400,5.680162469536877
11401,4.1194444444444445
11402,4.550000000000003
11403,5.680162469536877
11404,5.167602591792655
11405,3.8202247191011254
11406,4.825683060109287
11407,5.680162469536877
11408,5.53178294573643
11409,3.9593749999999996
11410,3.880608365019004
11411,2.366666666666666
11412,5.0742331288343525
11413,3.880608365019004
11414,5.680162469536877
11415,5.680162469536877
11416,5.680162469536877
11417,5.680162469536877
11418,5.680162469536877
11419,4.54947916666666
11420,5.680162469536877
11421,5.680162469536877
11422,4.825683060109287
11423,5.680162469536877
11424,3.8202247191011254
11425,2.7861111111111114
11426,5.680162469536877
11427,4.822348484848484
11428,2.186538461538461
11429,4.825683060109287
11430,5.680162469536877
11431,3.9413333333333207
11432,5.680162469536877
11433,4.103301886792445
11434,2.186538461538461
11435,5.080172413793091
11436,2.5491408934707867
11437,5.680162469536877
11438,4.54947916666666
11439,5.680162469536877
11440,3.8202247191011254
11441,2.4862068965517254
11442,2.9958333333333322
11443,2.5491408934707867
11444,4.196296296296295
11445,5.0742331288343525
11446,4.550000000000003
11447,3.8566666666666665
11448,5.167602591792655
11449,5.0742331288343525
11450,5.0742331288343525
11451,4.167777777777778
11452,4.03030303030303
11453,5.547530864197527
11454,5.080172413793091
11455,5.680162469536877
11456,2.9958333333333322
11457,4.825683060109287
11458,4.822348484848484
11459,2.186538461538461
11460,3.2553191489361697
11461,2.5491408934707867
11462,5.680162469536877
11463,4.103301886792445
11464,5.547530864197527
11465,5.680162469536877
11466,5.680162469536877
11467,5.32839195979899
11468,5.167602591792655
11469,5.680162469536877
11470,5.680162469536877
11471,3.880608365019004
11472,4.103301886792445
11473,5.32839195979899
11474,5.680162469536877
11475,3.804615384615386
11476,4.103301886792445
11477,3.744444444444444
11478,5.680162469536877
11479,5.167602591792655
11480,5.680162469536877
11481,5.680162469536877
11482,3.8202247191011254
11483,5.680162469536877
11484,3.9413333333333207
11485,2.3699999999999997
11486,5.680162469536877
11487,5.167602591792655
11488,5.680162469536877
11489,2.7268965517241406
11490,4.761623616236156
11491,3.804615384615386
11492,2.5491408934707867
11493,3.2553191489361697
11494,5.32839195979899
11495,5.680162469536877
11496,3.3514285714285714
11497,5.680162469536877
11498,3.804615384615386
11499,2.4862068965517254
11500,5.32839195979899
11501,5.167602591792655
11502,4.54947916666666
11503,5.680162469536877
11504,5.680162469536877
11505,3.3391203703703582
11506,5.680162469536877
11507,5.680162469536877
11508,5.680162469536877
11509,5.680162469536877
11510,5.680162469536877
11511,5.167602591792655
11512,2.9765625000000004
11513,2.186538461538461
11514,5.680162469536877
11515,5.680162469536877
11516,2.7268965517241406
11517,2.5978260869565206
11518,5.167602591792655
11519,5.680162469536877
11520,5.680162469536877
11521,2.5491408934707867
11522,5.680162469536877
11523,5.680162469536877
11524,5.680162469536877
11525,5.680162469536877
11526,4.822348484848484
11527,5.680162469536877
11528,5.680162469536877
11529,5.680162469536877
11530,3.9413333333333207
11531,5.0742331288343525
11532,5.080172413793091
11533,5.061818181818183
11534,5.680162469536877
11535,2.5978260869565206
11536,3.6319999999999997
11537,5.547530864197527
11538,5.680162469536877
11539,5.680162469536877
11540,3.9413333333333207
11541,3.3829268292682926
11542,5.547530864197527
11543,5.680162469536877
11544,5.167602591792655
11545,5.680162469536877
11546,5.680162469536877
11547,4.326470588235293
11548,5.0742331288343525
11549,4.167777777777778
11550,5.680162469536877
11551,2.3699999999999997
11552,5.680162469536877
11553,5.680162469536877
11554,4.825683060109287
11555,4.54947916666666
11556,5.680162469536877
11557,3.2553191489361697
11558,5.680162469536877
11559,5.680162469536877
11560,5.680162469536877
11561,5.680162469536877
11562,5.167602591792655
11563,5.167602591792655
11564,5.680162469536877
11565,5.547530864197527
11566,5.680162469536877
11567,4.526923076923077
11568,5.680162469536877
11569,5.680162469536877
11570,5.167602591792655
11571,3.804615384615386
11572,3.4224489795918376
11573,5.680162469536877
11574,3.880608365019004
11575,3.557142857142857
11576,4.103301886792445
11577,5.680162469536877
11578,3.9864864864864864
11579,4.167777777777778
11580,3.1746031746031753
11581,3.880608365019004
11582,5.0742331288343525
11583,3.3391203703703582
11584,5.167602591792655
11585,2.366666666666666
11586,5.680162469536877
11587,4.1194444444444445
11588,2.9965517241379307
11589,5.680162469536877
11590,5.680162469536877
11591,4.526923076923077
11592,5.32839195979899
11593,4.326470588235293
11594,5.680162469536877
11595,5.680162469536877
11596,4.54947916666666
11597,5.680162469536877
11598,5.680162469536877
11599,2.3699999999999997
11600,4.103301886792445
11601,4.648
11602,4.54947916666666
11603,3.3391203703703582
11604,2.717857142857144
11605,4.550000000000003
11606,5.32839195979899
11607,5.680162469536877
11608,5.680162469536877
11609,2.9958333333333322
11610,5.680162469536877
11611,5.0742331288343525
11612,5.32839195979899
11613,5.680162469536877
11614,5.080172413793091
11615,5.680162469536877
11616,3.3391203703703582
11617,5.680162469536877
11618,3.3391203703703582
11619,5.680162469536877
11620,5.680162469536877
11621,5.080172413793091
11622,5.680162469536877
11623,5.680162469536877
11624,5.680162469536877
11625,3.4224489795918376
11626,5.680162469536877
11627,3.9413333333333207
11628,3.880608365019004
11629,5.680162469536877
11630,3.3391203703703582
11631,3.880608365019004
11632,2.186538461538461
11633,5.680162469536877
11634,5.680162469536877
11635,4.129032258064516
11636,5.680162469536877
11637,5.680162469536877
11638,4.54947916666666
11639,3.3391203703703582
11640,3.3391203703703582
11641,5.32839195979899
11642,5.680162469536877
11643,3.156249999999999
11644,4.167777777777778
11645,3.3391203703703582
11646,5.680162469536877
11647,3.834285714285714
11648,4.733962264150945
11649,5.061818181818183
11650,5.680162469536877
11651,4.275862068965517
11652,5.680162469536877
11653,5.680162469536877
11654,3.543749999999999
11655,3.156249999999999
11656,2.5491408934707867
11657,5.680162469536877
11658,5.680162469536877
